chr	start	end	RR	TE	region	CHR	GENE	GC	Pi_Una	Pi_Itabuna	tajD_Una	tajD_Itabuna	pi_indels	Pi_nonsyn_Una	Pi_syn_Una	Pi_nonsyn_Itabuna	Pi_syn_Itabuna	Pi_nonsyn_Tenerife	Pi_syn_Tenerife	Fst_Tenerife_Itabuna	Fst_Tenerife_Una	dxy_PQueen_PMale	dxy_Una_Taiwan	dxy_Itabuna_Leiden	introgression
LG2	2750000	3000000	2.21412345035714	0.024388	LDRs	2	0.04814	0.432216	0.000262311	0.000102198	-1.105785558	-1.353841895	0.000303284	0.00014424	0.00052226	0.00004131	0.00016137	0.00004078	0.0000952	0.94008718	0.88296108	0.002692	0.001515	0.002177	yes
LG2	3000000	3250000	7.64920735159199	0.02292	LDRs	2	0.043908	0.385928	0.00014938	0.000069885	-1.962503926	-0.893640411	0.000268735	0.00006679	0.00011603	0.00004276	0.00021454	0.00006747	0	0.94471349	0.91210027	0.003079	0.001642	0.002277	yes
LG2	3250000	3500000	18.8150864802458	0.039524	LDRs	2	0.05554	0.357484	0.000228037	0.000195576	-0.075714702	1.122780177	0.00023984	0.00012047	0.00055217	0.00007237	0.00031058	0.0000074	0	0.91177183	0.89451223	0.000683	0.001602	0.001809	no
LG2	3500000	3750000	32.6054031800758	0.01932	LDRs	2	0.028564	0.377308	0.000214146	0.000221748	0.728534327	1.156843061	0.000229389	0	0.00044106	0	0.0002076	0	0	0.88811268	0.89181463	0.000029	0.001653	0.001814	no
LG2	3750000	4000000	25.2885137458025	0.029476	LDRs	2	0.100248	0.371296	0.000311242	0.000122661	-1.519267035	-1.325503335	0.000239365	0.00032879	0.00155156	0.00018711	0.00090529	0.00000916	0	0.95443398	0.90112118	0.000428	0.002446	0.002744	no
LG2	4000000	4250000	3.47182990094862	0.030312	LDRs	2	0.075444	0.378392	0.000138138	0.000041743	-1.889685319	-1.550919927	0.000194906	0.00008471	0.00006974	0.00001125	0	0.00020393	0.00010383	0.95395459	0.91045621	0.000128	0.001526	0.001844	no
LG2	4250000	4500000	3.535796611	0.180732	TE islands	2	0.170116	0.34044	0.000099082	0.000043963	-2.14789901	-1.661765327	0.000153808	0.00001917	0.00007711	0	0.00001046	0.00001225	0	0.78948091	0.74438969	0	0.00114	0.001144	no
LG2	4500000	4750000	0.992835230272388	0.710724	TE islands	2	0.101844	0.39696	0.000286024	0.000170187	-1.950677387	-1.643265317	0.000061226	0.00023421	0.00070751	0.00012764	0.00071102	0.00134495	0.00492313	0.55634486	0.52092276	0.000006	0.001732	0.001526	no
LG2	4750000	5000000	0	0.713588	TE islands	2	0.052412	0.382988	0.00051057	0.000445645	-1.468242177	-1.228669667	0.000130211	0.00020159	0.00046087	0.00011614	0.00031472	0.00077982	0.00121556	0.47662525	0.4529057	0.000013	0.002664	0.002494	no
LG2	500000	750000	7.48468277009671	0.038708	LDRs	2	0.170828	0.39188	0.000153081	0.000072447	-1.56639139	-0.097916803	0.000219686	0.00004132	0.00008479	0.00002318	0.00002781	0.00001005	0.00001483	0.95255769	0.91769764	0.000108	0.001518	0.001708	no
LG2	5000000	5250000	0	0.80788	TE islands	2	0.047912	0.370588	0.002106491	0.001752956	-0.909689563	-0.670751738	0.000063985	0.00051278	0.00036559	0.0010221	0.00052296	0.00513289	0.00366789	0.34955874	0.33258029	0	0.002183	0.002275	no
LG2	5250000	5500000	0	0.736944	TE islands	2	0.044104	0.399476	0.000189119	0.000128968	-2.213439086	-2.082953034	0.0000761133	0.00011786	0.00003464	0.00003929	0	0.00308879	0.00376164	0.29584914	0.27622417	0.000005	0.001821	0.001741	no
LG2	5500000	5750000	0	0.805112	TE islands	2	0.025368	0.41352	0.000882935	0.000963544	-0.691598686	-0.697895374	0.0000584038	0.00116992	0.00240003	0.00042701	0.00242768	0.00780966	0.0053345	0.32923303	0.32468348	0	0.001852	0.001648	no
LG2	5750000	6000000	0	0.772792	TE islands	2	0.038116	0.402248	0.000795154	0.00049519	-1.595054828	-1.3082979	0.0000596131	0.00018431	0.00070952	0	0	0.00012051	0.00076777	0.40057465	0.37830099	0.000011	0.002119	0.001773	no
LG2	6000000	6250000	18.5952652560079	0.33592	TE islands	2	0.258488	0.377932	0.000171745	0.000048803	-2.349353925	-2.062541077	0.000194334	0.00007202	0.00014149	0.00000755	0	0.00009871	0.00020483	0.68976706	0.65115367	0.00001	0.002653	0.002745	no
LG2	6250000	6500000	82.22613433	0.027144	LDRs	2	0.087144	0.399004	0.000151855	0.000015468	-2.426803586	-2.099459325	0.000181799	0.00003577	0.00036973	0.00000612	0	0.00004126	0.00020209	0.96621588	0.91643732	0	0.002123	0.002333	no
LG2	6500000	6750000	56.8692926855193	0.03008	LDRs	2	0.080916	0.404772	0.000169082	0.000024707	-2.316224033	-1.59077764	0.000199033	0.00005937	0.00024408	0.00004293	0	0	0.00005926	0.96444915	0.90870071	0.000005	0.001957	0.002269	no
LG2	6750000	7000000	14.5885281562011	0.035956	LDRs	2	0.184616	0.391004	0.000242241	0.000074036	-1.974195848	-1.249863387	0.00022359	0.00011953	0.00035349	0.00000538	0	0	0	0.95039337	0.89133667	0.000062	0.001654	0.001964	no
LG2	7000000	7250000	21.6307538920481	0.020072	LDRs	2	0.225744	0.437416	0.000255182	0.000052625	-1.63055824	-1.985685524	0.000225009	0.00005862	0.00052135	0.00001292	0.00001194	0.00000456	0.00001749	0.95507054	0.88242566	0.000005	0.001721	0.001935	no
LG2	7250000	7500000	8.36692454418718	0.048956	LDRs	2	0.263556	0.384176	0.000355484	0.000130021	-1.312647942	-1.085343038	0.000253969	0.00005795	0.00063657	0.00001309	0.00020231	0.00000336	0.00000831	0.93336855	0.85700011	0.00032	0.001661	0.001887	no
LG2	750000	1000000	5.79575750594488	0.05108	LDRs	2	0.194516	0.389864	0.000354101	0.000183823	-1.488848438	0.341031312	0.000264856	0.0000715	0.00072758	0.00000215	0.0003768	0.00000261	0	0.91078583	0.84927422	0.000206	0.001716	0.001942	no
LG2	7500000	7750000	0	0.048392	LDRs	2	0.27596	0.377996	0.000231479	0.000092884	-1.8251171	0.564816031	0.000175372	0.00006445	0.00037312	0.00002009	0.00007202	0	0	0.94563274	0.89257953	0.00005	0.001827	0.002016	no
LG2	7750000	8000000	0	0.04124	LDRs	2	0.130592	0.36284	0.000215122	0.000145249	-1.910558613	1.044500219	0.000217944	0.00006198	0.00029391	0.00001737	0.00005882	0	0	0.94161403	0.90607625	0.00004	0.001713	0.001953	no
LG2	8000000	8250000	1.02448634950431	0.0178	LDRs	2	0.120104	0.40742	0.000240405	0.000116357	-1.930739214	-0.539401542	0.000151679	0.00006821	0.00044513	0.00002795	0.0002322	0	0	0.94860485	0.89648411	0.000213	0.001669	0.001872	no
LG2	8250000	8500000	2.96760109264506	0.036104	LDRs	2	0.022952	0.415872	0.000250892	0.000158417	-1.867821148	0.904989479	0.00014821	0.00019897	0.00028396	0.00007966	0	0	0	0.93068237	0.89092835	0.000094	0.002019	0.002191	no
LG2	8500000	8750000	4.121812856	0.030376	LDRs	2	0.037364	0.380932	0.000273801	0.000162733	-1.472868316	1.284285238	0.000219912	0.00004469	0.00009984	0	0	0.00001636	0	0.93249543	0.88785372	0	0.002057	0.002244	no
LG2	8750000	9000000	0.602361763830508	0.030952	LDRs	2	0.055984	0.338264	0.000237305	0.000099129	-1.918568091	-0.204958476	0.000178349	0.00005064	0.00035172	0	0.00017693	0	0	0.95691097	0.90133176	0.000008	0.001643	0.00181	no
LG2	9000000	9250000	0	0.031112	LDRs	2	0.31994	0.395372	0.000132202	0.000028987	-2.274298215	-1.02866239	0.000136186	0.00004135	0.00027936	0.00001542	0	0.00000254	0.00001793	0.96082443	0.90423026	0.000028	0.001344	0.001484	no
LG2	9250000	9500000	0	0.039336	LDRs	2	0.203308	0.388332	0.000227979	0.000136425	-1.581486783	0.435651257	0.000184718	0.00007405	0.00043496	0.00004056	0.00027491	0.00004304	0.00002434	0.92739544	0.88186161	0.000213	0.00162	0.001636	no
LG2	9500000	9750000	0	0.042068	LDRs	2	0.143904	0.41438	0.000140801	0.000032786	-2.261889376	-0.561505038	0.000125622	0.00006028	0.00026177	0	0.00011727	0.00000387	0	0.96034636	0.90686964	0.00004	0.001508	0.001664	no
LG2	9750000	10000000	0	0.026348	LDRs	2	0.158104	0.404932	0.000139197	0.000025494	-2.273244038	-1.343562545	0.000164065	0.00003349	0.00009312	0.00000295	0.00002292	0	0.0000467	0.96755013	0.90891865	0.00002	0.001462	0.001556	no
LG20	0	250000	0	0.724	TE islands	20	0.03332	0.400524	0.000471262	0.000233777	-1.849921399	-1.360220146	0.0000912595	0.00010673	0.00015677	0.0001019	0	0.00067794	0.0010693	0.7529674	0.70939575	0.000003	0.004442	0.004542	no
LG20	1000000	1250000	9.37848135918595	0.221784	TE islands	20	0.158508	0.419468	0.000137434	0.00006292	-2.119877153	-1.301013623	0.000181098	0.00005993	0.00029983	0.00000863	0.00019507	0.0002498	0.00125635	0.86586602	0.82881809	0	0.001592	0.001752	no
LG20	1250000	1500000	8.80558954288201	0.033636	LDRs	20	0.070408	0.418896	0.000179702	0.000154195	-0.897957626	-0.457979806	0.000146758	0.00026334	0.00040739	0.00016668	0.00040433	0.000727	0.00127517	0.90389307	0.88866017	0.000002	0.001651	0.00188	no
LG20	1500000	1750000	17.9859996965535	0.036548	LDRs	20	0.048964	0.451244	0.000589369	0.000706369	-0.052820098	1.056760614	0.000371288	0.00061515	0.00143853	0.00070428	0.00153296	0.00019846	0	0.77864645	0.79227441	0.000571	0.00199	0.002128	no
LG20	1750000	2000000	18.7730607508251	0.118528	LDRs	20	0.07284	0.424172	0.000428739	0.000374017	-0.399715333	1.096266944	0.000303237	0.00001284	0.00041266	0	0.0002254	0	0	0.87784397	0.84660418	0.000359	0.00223	0.002431	no
LG20	2000000	2250000	8.53375536467413	0.175456	LDRs	20	0.025172	0.42734	0.000408488	0.000343978	-0.259797947	0.858598996	0.000314679	0.00034602	0.00012966	0.00047409	0.00027066	0.0000142	0	0.86569855	0.84172589	0.000249	0.002116	0.002304	no
LG20	2250000	2500000	12.0671227471272	0.041728	LDRs	20	0.075644	0.406952	0.00011731	0.000036786	-2.38153219	-2.441689936	0.000309147	0.0000206	0.00014499	0.00000746	0	0	0	0.97193739	0.9343196	0.000005	0.002008	0.002264	no
LG20	250000	500000	0	0.8243	TE islands	20	0.036668	0.389988	0.002695275	0.002699158	-1.005624103	-1.014622151	0.0000674691	0.0024173	0.00284731	0.00313553	0.00404473	0.00523594	0.01084672	0.42494811	0.40556649	0	0.003489	0.003212	no
LG20	2500000	2750000	15.0512629464815	0.057176	LDRs	20	0.148016	0.4451	0.000157374	0.000086344	-2.078834345	-1.456007856	0.00028909	0.0000606	0.00009789	0.00003031	0.000037	0.00005578	0	0.91212348	0.87642693	0.000065	0.001961	0.002061	no
LG20	2750000	3000000	8.79203651710941	0.062052	LDRs	20	0.114592	0.412736	0.000246734	0.00010229	-1.593615338	-0.853797388	0.000272769	0.00008889	0.00018378	0.0000346	0.00003143	0	0	0.92780779	0.87714166	0.001359	0.00175	0.002203	yes
LG20	3000000	3250000	9.19983144369335	0.033236	LDRs	20	0.100676	0.436836	0.000256173	0.000178237	-0.937902935	-0.100937358	0.000279033	0.00005117	0.00036638	0.00002059	0.00024066	0.00000945	0.00002103	0.92257025	0.88842347	0.000487	0.002035	0.002359	no
LG20	3250000	3500000	8.687420704	0.10764	LDRs	20	0.053256	0.408596	0.000085616	0.000079721	-2.009025663	-0.497474773	0.000265453	0.00005085	0.00015264	0.00003948	0.00037872	0.00002157	0	0.95008713	0.93693635	0	0.001869	0.002049	no
LG20	3500000	3750000	8.687420704	0.0307	LDRs	20	0.21384	0.397024	0.00006396	0.000012999	-2.038512424	-2.173128599	0.000250154	0.00001132	0.00016335	0.00000699	0.00002243	0.0000087	0.00000663	0.97290925	0.94838369	0	0.00189	0.002003	no
LG20	3750000	4000000	8.70753541672748	0.05926	LDRs	20	0.039096	0.476704	0.000141231	0.000045502	-2.240043048	-1.569799252	0.000190678	0.00014325	0.00035805	0.00007139	0.00016133	0	0.00004821	0.91660425	0.87702011	0.000057	0.001942	0.002149	no
LG20	4000000	4250000	17.3006951967109	0.029168	LDRs	20	0.046632	0.477372	0.000344613	0.000143897	-1.610429968	-0.905303039	0.000250735	0.00032804	0.00023848	0.00009797	0.00005034	0.00009365	0.00008608	0.89225845	0.82035299	0.000238	0.001536	0.001855	no
LG20	4250000	4500000	13.3107550630474	0.039776	LDRs	20	0.08878	0.437796	0.000255908	0.000137778	-1.598378268	-0.167441507	0.000206307	0.00008339	0.00038495	0	0.00022635	0.00000711	0.00011726	0.91933649	0.87281799	0.000114	0.001656	0.00207	no
LG20	4500000	4750000	11.4208704993689	0.06248	LDRs	20	0.15814	0.423636	0.000104852	0.000048749	-2.147931649	-0.902519223	0.000159638	0.00003353	0.00011308	0.00000882	0	0	0	0.92200533	0.88584133	0.00003	0.001517	0.001673	no
LG20	4750000	4857363	NA	0.198933	LDRs	20	0.069055	0.438736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.70638862	0.68221027	0	0.001466	0.001587	no
LG20	500000	750000	0	0.695944	TE islands	20	0.09388	0.371788	0.00058059	0.000424681	-1.449313481	-1.261952135	0.00010705	0.00044372	0.00072632	0.0001513	0.00059838	0.00038675	0.00094178	0.52537842	0.49954316	0.000007	0.004252	0.003766	no
LG20	750000	1000000	1.04963735033813	0.537384	TE islands	20	0.187056	0.371388	0.000351836	0.000208399	-1.492165489	-1.169470146	0.000101397	0.00013626	0.00052396	0.00003965	0.00042974	0.00027064	0.00076898	0.49278553	0.46397	0.000008	0.002592	0.002398	no
LG21	0	250000	22.1711143123777	0.069484	LDRs	21	0.2546	0.386564	0.00082009	0.000558645	0.388449809	-0.289527746	0.000203325	0.00014826	0.00166685	0.00009491	0.00089189	0.00002431	0	0.78905504	0.708415	0.0001	0.001547	0.001769	no
LG21	1000000	1250000	15.41481781	0.055048	LDRs	21	0.180488	0.38832	0.000041521	0.000033345	-1.970297972	-1.87484344	0.000415803	0.0000167	0	0.00001131	0.00000969	0.00003828	0.00001441	0.947095	0.94694312	0	0.00238	0.002586	no
LG21	1250000	1500000	15.41481781	0.06546	LDRs	21	0.225028	0.401088	0.000073929	0.000026816	-2.44173465	-1.894901311	0.000327664	0.00002822	0.0000538	0.00000781	0.00001182	0.00007846	0.00006979	0.9471246	0.93124199	0	0.002708	0.003236	no
LG21	1500000	1750000	19.1942794110733	0.047184	LDRs	21	0.032584	0.428716	0.000063615	0.000037796	-2.173534489	-1.767584244	0.000400827	0.00003445	0.00017215	0	0	0.00001353	0.00018337	0.9546493	0.94404734	0.000005	0.00255	0.002822	no
LG21	1750000	2000000	22.86663298	0.125172	LDRs	21	0.028776	0.4124	0.000280045	0.000028875	-2.184929457	-1.70814343	0.000389136	0.00004169	0.00023323	0.00004093	0	0.00001822	0	0.93596659	0.85653629	0	0.001729	0.002289	no
LG21	2000000	2250000	22.86663298	0.038988	LDRs	21	0.127124	0.404672	0.000153833	0.000015008	-2.311084737	-1.83903226	0.000342647	0.00003286	0.00055655	0.00000482	0	0.0000043	0	0.95085012	0.90441789	0	0.002017	0.002358	no
LG21	2250000	2500000	24.0725505455973	0.071608	LDRs	21	0.106936	0.406292	0.000095883	0.00002837	-2.30339106	-2.026622705	0.000343721	0.0000068	0.00008162	0	0.00003145	0.0001738	0.00014988	0.93888371	0.91502647	0.003029	0.001744	0.002829	yes
LG21	250000	500000	50.4602057368443	0.026572	LDRs	21	0.110184	0.435128	0.000370142	0.000503804	-0.305412074	0.271853763	0.000381171	0.00022822	0.00104871	0.00025533	0.0014088	0.00002758	0.00005723	0.84374183	0.87227028	0.000401	0.002278	0.002593	no
LG21	2500000	2750000	0.531620240337536	0.243376	TE islands	21	0.170972	0.404688	0.000066471	0.000036071	-2.107500072	-2.00308377	0.000222769	0.00001018	0.00001615	0.00000978	0	0.00012311	0.00005218	0.83020336	0.82822831	0.002204	0.001918	0.002198	yes
LG21	2750000	3000000	0	0.77538	TE islands	21	0.042912	0.380708	0.00014526	0.00013892	-1.733138716	-1.640552873	0.00012939	0.00005619	0.00027009	0.0000519	0.00009375	0.00172692	0.00208164	0.6660669	0.66542753	0.004082	0.003372	0.004298	yes
LG21	3000000	3250000	0	0.772088	TE islands	21	0.042604	0.433612	0.000543231	0.000506001	-1.375223097	-1.147973433	0.00019408	0.0006044	0.00108241	0.00037762	0.00083123	0.00257946	0.0039088	0.70899	0.71075228	0.006842	0.006243	0.00804	yes
LG21	3250000	3500000	0	0.492128	TE islands	21	0.07342	0.52298	0.001800249	0.001866199	-0.731107199	-0.758646156	0.0000162743	0.0001682	0.00011248	0.00015694	0.00036918	0	0	NA	NA	0.007579	0.008268	0.007044	yes
LG21	3500000	3750000	0	0.457776	TE islands	21	0.08112	0.555568	NA	NA	NA	NA	0.00000748389	0.00045422	0.00108715	0.00017387	0.00073953	0.00034556	0.00116324	NA	NA	0.005285	0.006757	0.008576	yes
LG21	3750000	4000000	0	0.744796	TE islands	21	0.017476	0.385292	0.000902915	0.000931942	-0.875989988	-0.717517051	0.0000565407	0.00009355	0.00055019	0.0000275	0.00050468	0.00092415	0.00158683	0.51059419	0.51211876	0.002758	0.002784	0.003551	yes
LG21	4000000	4250000	0	0.582688	TE islands	21	0.07882	0.532004	0.000595093	0.000671734	-1.302837921	-1.195687697	0.0000301452	0.00134422	0.00073724	0.00188363	0.00110711	0.00553685	0.00578712	NA	NA	0.005576	0.005512	0.006505	yes
LG21	4250000	4437275	0	0.648282	TE islands	21	0.081549	0.556791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.007848	0.007931	no
LG21	500000	750000	25.0333347670307	0.048468	LDRs	21	0.12786	0.386784	0.000381021	0.00038054	0.474101259	0.202168533	0.000300661	0.00015112	0.00085724	0.00017058	0.0008492	0.00053809	0.00063811	0.8238942	0.82169938	0.000424	0.002077	0.002271	no
LG21	750000	1000000	14.4512769649718	0.092468	LDRs	21	0.096908	0.409272	0.000208387	0.000209191	-0.581162964	-0.419119384	0.000358398	0.00005361	0.00004442	0.00004358	0.00003156	0.00002527	0.00007841	0.90069778	0.90106245	0.000316	0.002424	0.002611	no
LG22	0	250000	NA	0.773112	TE islands	22	0.034332	0.411976	0.000469314	0.000413954	-1.733269161	-1.340521189	0.000139894	0.00012483	0.00015521	0.00000893	0	0.00289114	0.01417559	0.7240982	0.70000278	0	0.016652	0.016035	no
LG22	1000000	1250000	11.45006998	0.033328	LDRs	22	0.045724	0.405504	0.00061447	0.000622745	-1.143310963	-1.298718573	0.000270558	0.00077444	0.0012528	0.00073476	0.00130714	0.00050006	0.00030265	0.75723842	0.75897127	0	0.0017	0.001927	no
LG22	1250000	1500000	13.873069270107	0.031472	LDRs	22	0.043324	0.442568	0.000691657	0.00082996	-1.174617591	-0.854394828	0.000325494	0.00051532	0.00072058	0.00066209	0.00101036	0.000062	0	0.73074088	0.7656845	0.00008	0.001937	0.002121	no
LG22	1500000	1750000	11.1870671592427	0.040784	LDRs	22	0.144728	0.429888	0.000652806	0.000668708	-1.278635987	-1.342365842	0.000281856	0.00014739	0.00128882	0.00013539	0.00143273	0.00001222	0	0.77460004	0.77900721	0.000005	0.002241	0.002344	no
LG22	1750000	2000000	2.23513634318796	0.051252	LDRs	22	0.16252	0.425196	0.000920179	0.000969988	-0.655041311	-0.623378632	0.000246195	0.00020109	0.00260849	0.00021221	0.00290668	0.00001169	0	0.72887241	0.74236416	0.000074	0.002286	0.002386	no
LG22	2000000	2250000	11.4769749060754	0.050468	LDRs	22	0.059676	0.431764	0.000989492	0.001003396	-0.198664536	-0.311830881	0.000277324	0.00064686	0.00147726	0.00061869	0.0014815	0.00003953	0.00004458	0.68235244	0.68906817	0.000505	0.00183	0.00204	no
LG22	2250000	2500000	15.9082536437008	0.054336	LDRs	22	0.035088	0.465288	0.000560563	0.000606795	-1.009960895	-0.999070072	0.000250396	0.0003881	0.00057638	0.00043164	0.00056976	0.00008944	0.00009394	0.71193668	0.72639778	0.000005	0.001441	0.001611	no
LG22	250000	500000	NA	0.802388	TE islands	22	0.033792	0.411588	0.000556448	0.000573356	-1.446632244	-1.296544465	0.0000594924	0.00051148	0.00132896	0.00040429	0.00100513	0.00032521	0.00061245	0.37699646	0.37860967	0	0.003866	0.00383	no
LG22	2500000	2750000	19.46765097	0.045132	LDRs	22	0.181868	0.410052	0.000607805	0.000606805	-1.166819714	-1.274361972	0.000215977	0.0002307	0.00147777	0.00021988	0.00130111	0.00000356	0	0.78975547	0.79029274	0	0.001838	0.002045	no
LG22	2750000	3000000	19.46765097	0.040104	LDRs	22	0.251676	0.388784	0.000657242	0.000687117	-1.293415459	-1.253338725	0.000276833	0.00014863	0.00124249	0.00015264	0.00126734	0.00001676	0.00001217	0.74742234	0.76115329	0	0.002012	0.002199	no
LG22	3000000	3250000	15.3473894095386	0.020784	LDRs	22	0.130452	0.451112	0.000686563	0.000707684	-1.211122396	-1.2089276	0.000306889	0.00028708	0.00250068	0.00030142	0.0024224	0.00000354	0	0.76402453	0.77160198	0.000065	0.002082	0.002287	no
LG22	3250000	3500000	0	0.02792	LDRs	22	0.091712	0.447668	0.00073015	0.000720188	-1.005917042	-1.157205452	0.000268211	0.0003587	0.001409	0.00029861	0.00125786	0.0000263	0	0.73429782	0.73646206	0.000005	0.001985	0.002109	no
LG22	3500000	3750000	NA	0.050124	LDRs	22	0.10352	0.423908	0.000852289	0.000877945	-0.884464398	-0.989186992	0.000347164	0.00036518	0.0014809	0.00037154	0.00144977	0	0	0.71799931	0.72748343	0	0.002262	0.002268	no
LG22	3750000	4000000	NA	0.050984	LDRs	22	0.18082	0.38842	0.000726369	0.000820674	-1.293074495	-1.19326465	0.000313971	0.00013068	0.00122513	0.00016624	0.00147739	0	0.00001631	0.76092344	0.78234955	0	0.002415	0.002502	no
LG22	4000000	4250000	NA	0.104324	TE islands	22	0.188708	0.416108	0.000813818	0.000832601	-0.954961437	-0.948109978	0.000273794	0.00020132	0.00198523	0.00019023	0.00214849	0.00002612	0.0000967	0.69692023	0.71246377	0	0.002017	0.002104	no
LG22	4250000	4343458	NA	0.976289	TE islands	22	0	0.542104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.009457	0.011125	no
LG22	500000	750000	0	0.819188	TE islands	22	0.02332	0.39232	0.000673675	0.000674126	-1.52628077	-1.448005564	0.0000960736	0.00084455	0.00085205	0.0006254	0.00111942	0.00109188	0.00265794	0.52777521	0.53560601	0.000006	0.003469	0.003554	no
LG22	750000	1000000	10.3343537947923	0.479384	TE islands	22	0.148928	0.384676	0.000787448	0.000801362	-1.15489533	-0.967128925	0.000160132	0.00051588	0.001224	0.00040831	0.00125815	0.00008663	0.00033822	0.65583283	0.66877366	0.000007	0.003106	0.003558	no
LG23	0	250000	NA	0.727232	TE islands	23	0.07674	0.413976	0.001583826	0.001646995	-0.860555111	-0.660277264	0.0000625492	0.0011675	0.00199859	0.00136731	0.00237415	0.00429187	0.00915573	0.43663395	0.44422935	0	0.002569	0.002489	no
LG23	1000000	1250000	0	0.02792	LDRs	23	0.071856	0.427484	0.000459522	0.000346039	1.359214413	0.344157441	0.0001818	0.0000738	0.00197482	0.00006832	0.00134845	0	0	0.87053018	0.84020567	0.000574	0.001668	0.001973	no
LG23	1250000	1500000	7.85293468170853	0.02818	LDRs	23	0.064132	0.459644	0.000298367	0.000230354	0.834743737	-0.251938306	0.00024296	0.0000447	0.0015163	0.00002876	0.00112199	0.00000734	0	0.89841927	0.88028107	0.000132	0.001951	0.002091	no
LG23	1500000	1750000	18.21618989	0.039532	LDRs	23	0.139252	0.422752	0.000288243	0.000138915	0.003058359	-1.660040499	0.000311929	0.00006851	0.00036938	0.00002679	0.00016306	0.00000693	0	0.90990677	0.87375791	0	0.00198	0.002251	no
LG23	1750000	2000000	24.1068808303037	0.036828	LDRs	23	0.113236	0.44212	0.000331938	0.000317263	-0.645890601	-0.407721506	0.000303476	0.00000942	0.00035068	0.0000141	0.00030189	0.00002677	0.00003979	0.87108971	0.86476529	0.000057	0.001764	0.002046	no
LG23	2000000	2250000	8.41191121310871	0.04692	LDRs	23	0.220732	0.391684	0.000350445	0.001137762	-1.835300048	-0.573590886	0.000302446	0.00011193	0.0006945	0.00034886	0.00222389	0.00008738	0.00005128	0.72663096	0.88669093	0.000379	0.002222	0.002674	no
LG23	2250000	2500000	4.817502791	0.039432	LDRs	23	0.13636	0.4196	0.00090216	0.000760653	-0.501121659	-1.250281223	0.000221558	0.0001807	0.00175706	0.00019788	0.00169744	0.00000288	0	0.76878327	0.73737794	0	0.002091	0.002238	no
LG23	250000	500000	NA	0.741624	TE islands	23	0.043576	0.4066	0.000310873	0.000316193	-1.132083164	-0.965541184	0.0000800731	0.00031584	0.00040417	0.0003302	0.00046594	0.00049479	0.00129486	0.32891254	0.32428196	0	0.002437	0.001673	no
LG23	2500000	2750000	9.35457777384781	0.037632	LDRs	23	0.072452	0.422232	0.001057512	0.000974473	-0.357123225	-0.670974012	0.000314429	0.00038339	0.00212	0.00038243	0.00175154	0.00001122	0	0.7090202	0.69378683	0.000679	0.002075	0.002172	no
LG23	2750000	3000000	10.4396120643477	0.0368	LDRs	23	0.062064	0.406964	0.001097541	0.001016415	-0.084099214	-0.404442204	0.000271495	0.00021187	0.00242615	0.00025458	0.0021259	0	0.00004528	0.71302678	0.69414262	0.002321	0.002015	0.002506	yes
LG23	3000000	3250000	26.3725108941284	0.037292	LDRs	23	0.067416	0.411344	0.001221525	0.000696967	0.026972601	-1.465103894	0.000390187	0.00041944	0.00384313	0.00016134	0.00175779	0.00001681	0.00019498	0.80907167	0.6879484	0.00131	0.002362	0.002343	yes
LG23	3250000	3500000	27.5073904201411	0.02994	LDRs	23	0.173332	0.406456	0.000422643	0.000708213	-1.984187224	-1.384294985	0.000269801	0.0001607	0.00084987	0.00018773	0.00132648	0.00001841	0.00006859	0.78695784	0.8522285	0.001055	0.002195	0.00223	yes
LG23	3500000	3750000	0	0.05732	LDRs	23	0.066384	0.443248	0.000029116	0.000190961	-2.048851716	-2.181011218	0.000199897	0.00001932	0	0.00004185	0.00006233	0.00000812	0	0.85073351	0.92257446	0.000005	0.001442	0.001523	no
LG23	3750000	3811114	NA	0.199185	LDRs	23	0.249779	0.362323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.001912	0.001996	no
LG23	500000	750000	0	0.686596	TE islands	23	0.030104	0.398036	0.00020652	0.000189183	-1.122010025	-1.380673137	0.0000462825	0	0.00064314	0	0.0002351	0.00043237	0.00053595	0.37350669	0.3693591	0.000005	0.001953	0.001679	no
LG23	750000	1000000	0	0.500084	TE islands	23	0.086468	0.392856	0.000179737	0.000192424	-1.526302853	-1.565427501	0.0000729438	0	0	0.00001429	0	0.00000369	0	0.52125538	0.52324383	0.000014	0.001105	0.000898	no
LG24	0	250000	NA	0.262096	LDRs	24	0.198436	0.432736	0.000826623	0.001320657	-1.216665542	-0.64302967	0.000114646	0.00006902	0.00006334	0.00034318	0.00140302	0.00043555	0.00063801	0.44364668	0.55780559	0	0.002433	0.002343	no
LG24	1000000	1250000	8.70808054897191	0.037828	LDRs	24	0.09278	0.44966	0.000173554	0.000230404	-0.481119431	-1.027531911	0.000271429	0.00005071	0.00021929	0.00009348	0.00033911	0.000036	0.0000748	0.84686109	0.86904597	0.00003	0.001393	0.001509	no
LG24	1250000	1500000	7.72265478807302	0.038032	LDRs	24	0.051724	0.444272	0.000370707	0.00045313	0.630151642	1.762755058	0.000282767	0.00011687	0.00080293	0.00020465	0.00108446	0	0	0.81477806	0.83368765	0.000069	0.001676	0.001906	no
